time;RIS-RIS-QI01_TT;IPU-IPU-FB18;SAN-SAN3-FB01;SAN4-ANL1-QI02;SAN4-ANL1-QI01;SAN-SAN3-ML01;POL_FT04;IPU_LT01;PHA5-SED5-QI11;PHA5-SED5-QI01;
20-02 16;8,107590862;3407,001348;566,6374757;201,7654389;8,117718421;34,79999924;3,233902701;3,908220659;16,30667355;10,50312454
20-02 17;8,324020201;3404,675042;567,0012481;209,7892233;8,070273888;34,79999924;3,393212258;4,37170521;17,66528111;10,21582837
20-02 18;8,395194054;3822,407567;620,9128931;233,9662872;8,00261531;34,79999924;3,728887536;4,800133159;18,36048361;10,26487655
20-02 19;8,475103143;4378,362366;705,0657195;264,3580273;8,054575194;34,79999924;4,231217308;4,917074817;18,81332515;10,41491519
20-02 20;8,567925208;4289,641482;697,7553639;356,7298141;7,931252857;34,79999924;4,186088309;4,850067412;18,8564011;10,79718792
20-02 21;8,553861457;4071,363536;604,9985419;395,1688807;7,807251833;30,1700834;3,790619271;4,775480937;18,59499426;11,63440727
20-02 22;8,394597116;3991,512456;831,8888911;384,5213644;7,78733762;29,10000038;4,219228346;4,606720867;17,90270515;9,468625608
20-02 23;8,166923509;3805,89343;1033,573623;342,4192056;7,801458536;28,63444783;4,578108358;4,427461366;16,90588618;8,127672034
21-02 00;7,956759232;3688,916656;1013,679814;310,3023512;7,855304144;27,89999962;3,950024732;4,219609594;15,33087304;7,460061341
21-02 01;7,825295591;3703,41516;973,34766;259,6931876;7,866256032;27,89999962;4,329796257;4,043357136;14,61357189;6,354585791
21-02 02;7,768732108;3717,132433;865,0181645;185,980243;7,879600105;27,89999962;3,795012327;3,969729427;13,99118334;6,464236507
21-02 03;7,949134535;3716,477624;918,9746676;181,0986982;7,863247692;27,89999962;4,18143266;3,963388146;13,59160534;6,756671594
21-02 04;8,08140677;3711,765319;908,4078861;188,7237214;7,856161394;27,89999962;4,001967385;3,973156491;13,32473673;7,244083675
21-02 05;8,092198241;3698,198656;871,125318;158,4600872;7,862785506;27,89999962;3,889492712;3,822046787;13,01799903;6,823894145
21-02 06;8,060687294;3693,686709;966,5312095;153,9489633;7,861904347;27,89999962;3,991888585;3,505215843;13,01638496;6,584258661
21-02 07;8,12335134;3696,353891;987,0532983;165,019684;7,874465842;27,89999962;4,060675364;3,082826363;12,77074019;6,183764249
21-02 08;7,949384814;3698,311894;852,1333274;146,1761864;7,853137949;27,89999962;3,658537766;2,625495676;12,77699577;6,403397964
21-02 09;7,192255651;3254,600263;484,3445313;120,3615635;7,98641384;27,89999962;2,641409462;1,858872641;13,20177818;7,203437506
21-02 10;6,97357698;2764,798385;421,8029263;130,4161267;7,984404762;27,89999962;2,305982303;1,78923507;12,90104992;5,213526732
21-02 11;7,19574749;2830,916185;481,1875435;133,7861082;8,063911549;27,89999962;2,618321212;1,817068439;13,2705999;4,33384292
21-02 12;7,220779502;3454,844345;519,3772502;145,0629847;8,065994292;27,89999962;2,832816527;1,824960199;12,69424902;4,649855332
21-02 13;7,159976629;3628,197312;625,5949471;156,7237068;8,027061781;34,88380322;3,409542225;1,848688679;12,90550846;6,326584287
