;"RIS-QI01_TT";"IPU-FB18";"SAN3-FB01";"ANL1-QI02";"ANL1-QI01";"SAN3-ML01";"POL_FT04";"IPU_LT01";"SED5-QI11";"SED5-QI01"
"22.02.2023";-0,5741321;-0,1458503;-0,2513788;-0,2808237;-0,2521062;-0,1791721;-0,04015452;0,06333359;0,249585;0,3856464
"22.02.2023";-0,55064;-0,1262736;-0,2430629;-0,2746268;-0,2464733;-0,1313834;0,01337837;0,1241105;0,2993694;0,4481722
"22.02.2023";-0,5053763;-0,08855374;-0,1996661;-0,2357369;-0,2122784;-0,09910373;0,0523879;0,1482358;0,3042587;0,4612485
"22.02.2023";-0,4512126;-0,04341732;-0,1278955;-0,1726766;-0,1559763;-0,08558255;0,06913999;0,1352524;0,2714107;0,4319009
"22.02.2023";-0,3769842;0,01843965;-0,03996975;-0,09310071;-0,08536597;-0,01623022;0,1454661;0,1825852;0,3105593;0,4817357
"22.02.2023";-0,3019212;0,08099215;0,07546255;0,01000037;0,00639576;0,08636425;0,2589654;0,2612238;0,3981739;0,5913999
"22.02.2023";-0,1391096;0,2166685;0,3044544;0,2104349;0,1845765;0,2496704;0,4419211;0,3567962;0,5059444;0,7223617
"22.02.2023";-0,08117907;0,2649439;0,4092095;0,2997074;0,2639988;0,3215435;0,5251845;0,4133376;0,5670542;0,7941592
"22.02.2023";-0,1480239;0,2092399;0,3361458;0,2344371;0,2049804;0,2508319;0,4489198;0,3741734;0,5193297;0,7331871
"22.02.2023";-0,3657622;0,02779134;0,02735109;-0,03628913;-0,03909006;0,01228366;0,1835787;0,2332173;0,343227;0,5217162
"22.02.2023";-0,4231772;-0,02005455;-0,08964198;-0,1371057;-0,1287048;-0,07138234;0,08909409;0,1710493;0,2637967;0,4288899
"22.02.2023";-0,4721999;-0,06090673;-0,1706687;-0,2080597;-0,191775;-0,1423316;0,01257847;0,116373;0,1913318;0,3507409
"22.02.2023";-0,4964633;-0,08112629;-0,2062543;-0,2400905;-0,2202469;-0,1695502;-0,01601632;0,09456843;0,1650693;0,3251165
"22.02.2023";-0,4906824;-0,07630887;-0,1993334;-0,2352854;-0,2159756;-0,1547375;0,002183092;0,1119098;0,184305;0,3459988
"22.02.2023";-0,4719006;-0,0606574;-0,1783271;-0,2171634;-0,1998671;-0,1472204;0,009474867;0,1064212;0,1803193;0,3409287
"22.02.2023";-0,4454046;-0,03857736;-0,1341153;-0,1781147;-0,1651572;-0,1159739;0,04472832;0,122253;0,2032773;0,370496
"22.02.2023";-0,4215855;-0,01872814;-0,08550469;-0,1355558;-0,1273271;-0,07462644;0,09242331;0,1455278;0,247866;0,4211019
"22.02.2023";-0,3986442;0,0003896418;-0,01980233;-0,07735674;-0,0755946;-0,01555292;0,1633135;0,1964004;0,3237223;0,5046743
"22.02.2023";-0,3807066;0,01533765;0,006802111;-0,05302195;-0,05505752;0,004216479;0,1832502;0,191481;0,3407827;0,5223211
"22.02.2023";-0,2373712;0,1347838;0,208023;0,1230332;0,09520785;0,1362218;0,3314565;0,2541331;0,4204563;0,6173096
"22.02.2023";-0,2355201;0,1363264;0,2436847;0,1534041;0,1222042;0,1712088;0,3728197;0,2913427;0,4705882;0,6775398
"22.02.2023";-0,3062317;0,07740004;0,156811;0,07907017;0,05612959;0,1104025;0,3020336;0,2607731;0,4342939;0,6388006
"22.02.2023";-0,440487;-0,03447936;-0,04697711;-0,09773551;-0,101031;-0,05372766;0,1156263;0,1539452;0,2981917;0,4786928
"22.02.2023";-0,4698682;-0,05896365;-0,1137219;-0,155803;-0,1526466;-0,09861875;0,06770819;0,1398363;0,2512357;0,4263766
"22.02.2023";-0,4951068;-0,07999586;-0,1744388;-0,2099845;-0,2008079;-0,152069;0,01008551;0,1048981;0,1893348;0,3538296
"22.02.2023";-0,4924879;-0,07781343;-0,1944172;-0,2279059;-0,216738;-0,1765091;-0,01394185;0,08958445;0,1429377;0,3035055
"22.02.2023";-0,4819532;-0,0690345;-0,1966427;-0,2316214;-0,2200407;-0,1804986;-0,01324642;0,08857237;0,1226306;0,2855896
"22.02.2023";-0,4600981;-0,05082189;-0,165138;-0,2063228;-0,1975531;-0,1526079;0,02146222;0,1109673;0,1392129;0,3141377
"22.02.2023";-0,4470569;-0,03995427;-0,1229003;-0,1685216;-0,163952;-0,09563801;0,08641931;0,1579279;0,2047199;0,4036424
"22.02.2023";-0,4279102;-0,02399872;-0,0757893;-0,1263545;-0,1264701;-0,05947696;0,1261948;0,1715417;0,2310363;0,4493855
"22.02.2023";-0,4023454;-0,00269467;-0,02888907;-0,08407817;-0,08889116;-0,02812127;0,1625372;0,1819939;0,2472576;0,48026
"22.02.2023";-0,3466724;0,04369949;0,05965674;-0,007241471;-0,02059187;0,05157056;0,2514403;0,2355859;0,3170376;0,5680336
"22.02.2023";-0,2469881;0,1267697;0,2355484;0,1472764;0,1167573;0,1958831;0,4137848;0,3359097;0,4485956;0,7283117
"22.02.2023";-0,2873516;0,09313344;0,2005708;0,117745;0,09050718;0,1487739;0,3613532;0,286667;0,4085243;0,6836026
"22.02.2023";-0,436155;-0,03086932;0,01932138;-0,0409393;-0,05054549;0,00961235;0,2054592;0,1970063;0,322968;0,5818664
"22.02.2023";-0,5387044;-0,1163272;-0,1448624;-0,1824356;-0,17632;-0,111851;0,06307646;0,1102441;0,2285961;0,4661067
"22.02.2023";-0,5347505;-0,1130323;-0,1795718;-0,2110378;-0,2017441;-0,1434325;-0,005410014;0,06850329;0,1801691;0,4051054
"22.02.2023";-0,4877994;-0,07390637;-0,1807558;-0,2123999;-0,2029549;-0,1251682;-0,03314143;0,06397848;0,1697036;0,3912307
"22.02.2023";-0,4384991;-0,03282277;-0,1670298;-0,2036753;-0,1951998;-0,1228956;-0,06355567;0,04307221;0,1312797;0,3460209
"22.02.2023";-0,3599977;0,03259501;-0,1183676;-0,1632867;-0,1592988;-0,09850885;-0,06874741;0,03490718;0,102985;0,3114158
"22.02.2023";-0,2468716;0,1268668;-0,01844819;-0,07760888;-0,08314067;-0,02225039;-0,02088587;0,0684744;0,123574;0,3355548
"22.02.2023";-0,1509166;0,2068293;0,08170676;0,006871531;-0,008046978;0,07948031;0,06174783;0,1301406;0,1921759;0,4225141
"22.02.2023";-0,04294472;0,2968059;0,2065529;0,1108466;0,08437529;0,17165;0,1466638;0,182492;0,2375897;0,4806486
"22.02.2023";0,0686419;0,3897947;0,3363751;0,2202577;0,1816297;0,2702025;0,2454496;0,2350401;0,2904791;0,5464566
"22.02.2023";0,3072803;0,5886601;0,6858748;0,5193977;0,4475318;0,5635293;0,5668113;0,4307733;0,5259914;0,8356071
"22.02.2023";0,3651789;0,6369089;0,8124608;0,6254203;0,5417742;0,6720287;0,6856425;0,5171763;0,6358799;0,9732067
"22.02.2023";0,3289268;0,6066988;0,7835268;0,5951247;0,5148447;0,6487048;0,6571164;0,501853;0,6228061;0,9672753
"22.02.2023";0,2391613;0,5318942;0,6535735;0,4756278;0,4086252;0,5390989;0,5293087;0,4261008;0,5322133;0,8599507
"22.02.2023";0,1209016;0,4333445;0,4913422;0,3262654;0,255733;0,392812;0,3666747;0,3112401;0,4109335;0,7146934
"22.02.2023";0,09587829;0,4124917;0,4598163;0,2940522;0,203077;0,328802;0,2953868;0,2366789;0,3404379;0,6246992
"22.02.2023";0,08770701;0,4056823;0,4419573;0,2729272;0,1842993;0,3010475;0,2650321;0,2042879;0,3090245;0,5827122
"22.02.2023";0,05106434;0,3751467;0,4066731;0,235;0,1505862;0,247742;0,20778;0,164084;0,2697736;0,523406
"22.02.2023";-0,08732024;0,2598263;0,20744;0,05089831;-0,01305973;0,07861353;0,02888411;0,0485573;0,1392007;0,3575585
"22.02.2023";-0,1400416;0,2158919;0,1343103;-0,02199829;-0,07785671;-0,002031359;-0,04553864;-0,01423659;0,07291906;0,2651191
"22.02.2023";-0,2131601;0,1549597;0,07189316;-0,08420049;-0,1331476;-0,07439696;-0,09496758;-0,05905706;0,03121524;0,2047716
"22.02.2023";-0,2596419;0,1162249;0,0324365;-0,1211364;-0,1659795;-0,1234715;-0,1228665;-0,09827457;-0,002021228;0,1582355
"22.02.2023";-0,2398921;0,132683;0,07437927;-0,08607902;-0,1348174;-0,09952669;-0,09339324;-0,08924551;0,01952146;0,1756414
"22.02.2023";-0,211208;0,1565865;0,1186921;-0,0470402;-0,1001162;-0,06180267;-0,05015733;-0,06914239;0,05922252;0,2087558
"22.02.2023";0,06447476;0,3863221;0,4748172;0,2653475;0,1642156;0,2147204;0,2528382;0,1021723;0,252901;0,4249022
"22.02.2023";0,1377727;0,4474037;0,6234602;0,3934869;0,2615988;0,3030876;0,3492651;0,1507345;0,3309543;0,50705
"22.02.2023";0,1013826;0,4170786;0,6147196;0,3831205;0,2523842;0,3040085;0,3576499;0,1693988;0,3695855;0,5392191
"22.02.2023";-0,0350136;0,3034151;0,4551859;0,2402364;0,1253762;0,1858155;0,2323638;0,09394976;0,2966005;0,4598789
"22.02.2023";-0,2629904;0,1134344;0,1479716;-0,03145935;-0,1161312;-0,0698698;-0,04147229;-0,07611669;0,09913338;0,2224321
"22.02.2023";-0,3737584;0,02112784;-0,02241552;-0,1825846;-0,2504647;-0,1891336;-0,1670373;-0,1544101;0,01192764;0,113448
"22.02.2023";-0,4045847;-0,004560813;-0,07433476;-0,23214;-0,2945139;-0,2262329;-0,1995693;-0,1713569;-0,01814189;0,0745918
"22.02.2023";-0,4436469;-0,03711263;-0,1120803;-0,2728625;-0,3307118;-0,2555068;-0,2086085;-0,1830017;-0,03418253;0,05882236
"22.02.2023";-0,4226449;-0,01961095;-0,07131364;-0,237665;-0,2994251;-0,2308824;-0,1699308;-0,1626908;-0,02206714;0,07721622
"22.02.2023";-0,3813148;0,01483081;-0,0106279;-0,187488;-0,2548233;-0,1901566;-0,1111996;-0,1334431;0,0007516717;0,108784
"22.02.2023";-0,272569;0,1054523;0,1662589;-0,03944725;-0,1070753;-0,04497699;0,08588213;-0,02120971;0,1197701;0,2579757
"22.02.2023";-0,1125156;0,2388301;0,4407507;0,1972122;0,1204957;0,182524;0,3703008;0,1678478;0,3249423;0,5095611
"22.02.2023";-0,1315961;0,2229297;0,4734184;0,2237925;0,1441227;0,202448;0,4162306;0,2086412;0,3665347;0,5626956
"22.02.2023";-0,1961314;0,1691503;0,3952989;0,1545779;0,0825986;0,1430072;0,3619901;0,1863553;0,3288469;0,5185934
"22.02.2023";-0,3270456;0,06005514;0,2266633;0,007011238;-0,04857179;0,01139195;0,229919;0,1104418;0,237471;0,4124223
"22.02.2023";-0,5451217;-0,1216749;-0,07781282;-0,2605082;-0,2863669;-0,2274237;-0,03132982;-0,04490767;0,05876923;0,200808
"22.02.2023";-0,6663105;-0,2226656;-0,245564;-0,4085525;-0,4179618;-0,3529344;-0,1531071;-0,1211374;-0,02927747;0,09530919
"22.02.2023";-0,7789387;-0,3165224;-0,3785905;-0,5254152;-0,5218398;-0,4477837;-0,2458335;-0,1767746;-0,08093934;0,0329734
"22.02.2023";-0,866604;-0,3895769;-0,5008448;-0,6283799;-0,6133639;-0,5426456;-0,3532627;-0,2521431;-0,153195;-0,05632981
"22.02.2023";-0,8883137;-0,4076683;-0,551091;-0,6647745;-0,6457147;-0,5755422;-0,4064998;-0,2880955;-0,1772149;-0,09398239
"22.02.2023";-0,8615388;-0,3853558;-0,5375209;-0,6481367;-0,62885;-0,562943;-0,4151901;-0,2977742;-0,1784424;-0,1014806
"22.02.2023";-0,8186556;-0,3496199;-0,5075184;-0,6204573;-0,6015431;-0,5318496;-0,3941105;-0,2948608;-0,1619994;-0,08896686
"22.02.2023";-0,7791267;-0,3166791;-0,4326584;-0,5560184;-0,5443898;-0,4689356;-0,3191829;-0,2453433;-0,09886243;-0,01749126
"22.02.2023";-0,7544678;-0,2961301;-0,3707181;-0,5068423;-0,5006777;-0,4174181;-0,2468846;-0,2075196;-0,04217243;0,04650728
"22.02.2023";-0,7278209;-0,2739242;-0,300236;-0,4476275;-0,4480424;-0,3780286;-0,1795335;-0,1800335;-0,005566905;0,09075268
"22.02.2023";-0,700271;-0,250966;-0,2331873;-0,3897305;-0,3965783;-0,325756;-0,1095886;-0,1394908;0,04563158;0,1544524
"22.02.2023";-0,5708437;-0,1431099;-0,02881919;-0,2096716;-0,2364011;-0,1596088;0,08504125;-0,03149615;0,1789114;0,3228856
"22.02.2023";-0,545397;-0,1219043;0,03883404;-0,1480307;-0,1816092;-0,1090169;0,1421746;0,01560174;0,2276877;0,3881209
"22.02.2023";-0,5870364;-0,1566039;-0,007152476;-0,1858872;-0,2152596;-0,1410925;0,09304868;0,005809311;0,2055937;0,3709715
"22.02.2023";-0,7676995;-0,3071564;-0,2852378;-0,4292202;-0,4316803;-0,3539778;-0,1443761;-0,1407607;0,0305487;0,1684345
"22.02.2023";-0,8060669;-0,3391293;-0,3538552;-0,4890484;-0,4866542;-0,4121538;-0,20444;-0,1786177;-0,0297245;0,1024645
"22.02.2023";-0,8295192;-0,3586729;-0,3945839;-0,5236619;-0,5193074;-0,4384224;-0,2340744;-0,189766;-0,05610184;0,07369529
"22.02.2023";-0,8203577;-0,3510383;-0,4148692;-0,5386816;-0,5326583;-0,4706858;-0,2795909;-0,2246268;-0,1135544;0,006008261
"22.02.2023";-0,8251365;-0,3550206;-0,4295626;-0,5498823;-0,5426145;-0,467749;-0,2820417;-0,2187853;-0,1074829;0,01329405
"22.02.2023";-0,8257526;-0,355534;-0,438051;-0,5552595;-0,5473942;-0,4756462;-0,2951367;-0,2302143;-0,1208167;-0,002706558
"22.02.2023";-0,8071663;-0,3400455;-0,4306836;-0,5460064;-0,5391692;-0,4721917;-0,3028701;-0,2394106;-0,1315458;-0,01558147
"22.02.2023";-0,7876611;-0,3237911;-0,4036605;-0,5221424;-0,5179568;-0,4517579;-0,2884504;-0,2271906;-0,1172891;0,001526552
"22.02.2023";-0,7809105;-0,3181656;-0,3936925;-0,5137481;-0,5104952;-0,4375696;-0,2734281;-0,2166447;-0,1049855;0,01629087
"22.02.2023";-0,7765017;-0,3144916;-0,3893872;-0,508815;-0,5061101;-0,404493;-0,2360415;-0,1775619;-0,0593889;0,0710068
"22.02.2023";-0,7875992;-0,3237395;-0,3987335;-0,5172766;-0,5136316;-0,4276773;-0,2632148;-0,2016519;-0,08749388;0,03728083
"22.02.2023";-0,7925565;-0,3278705;-0,4080361;-0,5257635;-0,5223472;-0,435126;-0,2703252;-0,2094817;-0,09662869;0,02631906
"22.02.2023";-0,804221;-0,337591;-0,416057;-0,5351632;-0,5321639;-0,4431057;-0,2757642;-0,2121628;-0,09975664;0,02256552
"22.02.2023";-0,8197104;-0,3504988;-0,4282574;-0,5460216;-0,5418157;-0,4692599;-0,3010322;-0,2353139;-0,1267662;-0,009845984
"22.02.2023";-0,9123963;-0,4277371;-0,5131283;-0,6186942;-0,6064137;-0,5382372;-0,3819632;-0,3245822;-0,2569895;-0,04174834
"22.02.2023";-0,8992442;-0,4167771;-0,4956328;-0,6008384;-0,5905418;-0,5260561;-0,3717116;-0,3132904;-0,2900211;-0,03244571
"22.02.2023";-0,8272904;-0,3568155;-0,4441938;-0,5597355;-0,5540059;-0,5046859;-0,3436797;-0,2910554;-0,2840864;-0,06751151
"22.02.2023";-0,7551667;-0,2967124;-0,3749699;-0,5021356;-0,502806;-0,4443613;-0,2588113;-0,2114843;-0,2177433;-0,02951444
"22.02.2023";-0,6596379;-0,2171052;-0,2834468;-0,4245864;-0,4338734;-0,3757641;-0,1745297;-0,1367108;-0,1614021;-0,001792038
"22.02.2023";-0,5945724;-0,1628838;-0,209101;-0,3581455;-0,3748148;-0,334273;-0,1247488;-0,09855769;-0,1283485;0,006786061
"22.02.2023";-0,532141;-0,1108577;-0,1489545;-0,3021367;-0,3250292;-0,266861;-0,05496794;-0,03565823;-0,06120129;0,06760899
"22.02.2023";-0,5014459;-0,08527841;-0,1147946;-0,2684223;-0,2930817;-0,2474608;-0,03931999;-0,02902099;-0,04554574;0,0712892
"22.02.2023";-0,4732032;-0,06174289;-0,08570913;-0,2376977;-0,2634579;-0,2053841;-0,009671741;0,002037346;0,00249729;0,1180812
"22.02.2023";-0,4540339;-0,04576844;-0,06953651;-0,2195528;-0,2473291;-0,1817165;-0,0006364193;0,01434352;0,03346054;0,1399162
"22.02.2023";-0,4368577;-0,03145497;-0,06649568;-0,2140582;-0,2426743;-0,1843336;-0,02275803;-0,004309171;0,0294182;0,1203724
"22.02.2023";-0,4283054;-0,02432799;-0,06926325;-0,2168204;-0,2449204;-0,2000533;-0,05147988;-0,02677077;0,003628622;0,08380968
"22.02.2023";-0,4174699;-0,01529844;-0,07626633;-0,2199752;-0,2478476;-0,1882628;-0,05092489;-0,01509942;0,01357508;0,09469289
"22.02.2023";-0,3881133;0,009165344;-0,06412803;-0,2070031;-0,2364048;-0,1993173;-0,085117;-0,04574883;-0,03479454;0,04280739
"22.02.2023";-0,3381672;0,05078712;-0,02824531;-0,1762456;-0,2089514;-0,1759925;-0,0655634;-0,01933905;-0,04470088;0,03698309
"22.02.2023";-0,3220788;0,06419415;-0,02237375;-0,1744067;-0,2071993;-0,1583579;-0,04112736;0,007155938;-0,04209663;0,05263583
"22.02.2023";-0,3006978;0,08201165;-0,001380677;-0,156696;-0,1914564;-0,1385979;-0,01874848;0,02755553;-0,0412582;0,06665802
"22.02.2023";-0,261765;0,1144556;0,04310928;-0,1178729;-0,1576886;-0,1183886;0,002024438;0,03943054;-0,05504607;0,06375005
"22.02.2023";-0,2288536;0,1418818;0,09300739;-0,07420176;-0,1197873;-0,07369004;0,0465696;0,06861459;-0,02745358;0,1095958
"22.02.2023";-0,1834832;0,1796905;0,1319112;-0,03790003;-0,08751909;-0,04420691;0,06939082;0,07326192;-0,02902321;0,1184463
"22.02.2023";-0,1453395;0,2114769;0,1956325;0,01590892;-0,03968891;0,001392652;0,1147601;0,08046529;0,007616395;0,1631328
"22.02.2023";-0,06528445;0,2781895;0,3585819;0,1550401;0,08398327;0,1227542;0,264387;0,1642094;0,1236568;0,3025018
"22.02.2023";-0,06378814;0,2794363;0,3728497;0,1621874;0,09033638;0,1361178;0,2964403;0,2077446;0,1443781;0,3247313
"22.02.2023";-0,199524;0,1663231;0,2411116;0,04120851;-0,01720039;0,0211445;0,1815842;0,1162795;0,08753815;0,2540076
"22.02.2023";-0,3178983;0,0676779;0,1410127;-0,05164168;-0,09973388;-0,07752875;0,09199175;0,0304816;0,04658863;0,1926336
"22.02.2023";-0,4498764;-0,04230385;-0,007968912;-0,1850844;-0,2183496;-0,2036994;-0,03252592;-0,05239178;-0,02143809;0,09898441
"22.02.2023";-0,5532523;-0,1284505;-0,1587776;-0,320258;-0,3385039;-0,3265072;-0,1494831;-0,1408341;-0,1042576;-0,01795579
"22.02.2023";-0,6430621;-0,2032919;-0,2474684;-0,3997436;-0,4102274;-0,3933369;-0,2047621;-0,1650794;-0,1171981;-0,05114982
"22.02.2023";-0,6907169;-0,2430042;-0,3125181;-0,4568881;-0,462586;-0,4512777;-0,2603934;-0,2030182;-0,1493095;-0,1078778
"22.02.2023";-0,6650122;-0,2215837;-0,3166934;-0,4539167;-0,4599447;-0,4538331;-0,2769518;-0,2112835;-0,1563265;-0,137017
"22.02.2023";-0,6196588;-0,1837892;-0,2900593;-0,4241702;-0,4335034;-0,4322031;-0,2722164;-0,2064746;-0,1485767;-0,1423008
"22.02.2023";-0,5702354;-0,142603;-0,2494597;-0,3836128;-0,3974524;-0,3875841;-0,243036;-0,1812582;-0,1113103;-0,1151011
"22.02.2023";-0,5258478;-0,1056134;-0,201743;-0,3378606;-0,3567837;-0,3471851;-0,2143392;-0,162688;-0,0789872;-0,09386063
"22.02.2023";-0,4843165;-0,07100394;-0,1650614;-0,3052981;-0,3278393;-0,3179718;-0,1919291;-0,1532656;-0,06031851;-0,08853903
"22.02.2023";-0,4626752;-0,05296949;-0,1164579;-0,2649313;-0,2919577;-0,2804601;-0,1441908;-0,1189834;-0,01848772;-0,05032912
"22.02.2023";-0,4292184;-0,0250889;-0,0698349;-0,2237046;-0,2553117;-0,2339035;-0,09331165;-0,07954288;0,01966481;-0,006466071
"22.02.2023";-0,3888784;0,008527792;-0,02620381;-0,1843073;-0,2202919;-0,1940724;-0,05834509;-0,05632224;0,03795955;0,02039188
"22.02.2023";-0,3472004;0,04325948;0,01444805;-0,1490018;-0,1915459;-0,1606498;-0,02398136;-0,02729079;0,04624314;0,0337388
"22.02.2023";-0,3520122;0,03924967;0,01866226;-0,1481221;-0,1940396;-0,1588653;-0,0116152;-0,01631224;0,03981734;0,03563363
"22.02.2023";-0,3599934;0,03259862;0,02013983;-0,1480315;-0,1939509;-0,1623219;-0,004765118;-0,01078386;0,02936223;0,03475726
"22.02.2023";-0,3421337;0,04748173;0,02415477;-0,1446418;-0,1909536;-0,135635;0,02478437;0,02397513;0,04228216;0,06203742
"22.02.2023";-0,3328394;0,05522697;0,0307506;-0,1374073;-0,1846394;-0,1240778;0,03259658;0,03423744;0,03925261;0,07333876
"22.02.2023";-0,3356287;0,05290255;0,03162637;-0,1350351;-0,1822692;-0,119234;0,02855529;0,03362898;0,03426962;0,08118614
"22.02.2023";-0,3375444;0,05130617;0,02515338;-0,1381615;-0,185392;-0,1172047;0,0221404;0,03018626;0,03058071;0,08564764
"22.02.2023";-0,3512512;0,03988383;-0,007019691;-0,1633096;-0,2074666;-0,1452753;-0,02403881;-0,01717774;-0,005630603;0,04576888
"22.02.2023";-0,3479466;0,04263764;0,01039287;-0,1461644;-0,1922991;-0,1266983;-0,01469132;0,001020819;0,02022284;0,07415027
"22.02.2023";-0,3396705;0,04953438;-0,0005679237;-0,1570592;-0,2018588;-0,1430745;-0,04281993;-0,027595;-0,009691685;0,03637767
"22.02.2023";-0,3391073;0,05000374;0,007071171;-0,1519911;-0,2011955;-0,1341726;-0,0340177;-0,01437612;0,0007039557;0,04810398
"22.02.2023";-0,337323;0,05149061;-0,0002186604;-0,1599147;-0,2132461;-0,1395638;-0,03497054;-0,01457165;-0,01911415;0,02934771
"22.02.2023";-0,3151887;0,06993586;0,0100198;-0,1509059;-0,2052383;-0,1035051;0,005228631;0,0299138;0,01574427;0,07264241
"22.02.2023";-0,3169437;0,06847336;0,01124681;-0,1513183;-0,205605;-0,125093;-0,01648533;-9,634026E-05;-0,02173549;0,03469366
"22.02.2023";-0,3324594;0,05554366;0,01554346;-0,1485472;-0,2033155;-0,1382837;-0,02423237;-0,01883665;-0,03444162;0,02529659
"22.02.2023";-0,3138172;0,07107881;0,03468359;-0,1299698;-0,1866296;-0,1120504;-0,005355663;-0,01106717;-0,01749543;0,0513222
"22.02.2023";-0,3063861;0,07727139;0,07335187;-0,09447754;-0,1549066;-0,0758703;0,02882279;0,01444171;0,03154905;0,1069063
"22.02.2023";-0,1760476;0,1858868;0,2541831;0,06353132;-0,01497396;0,06029672;0,1730484;0,07297179;0,1209942;0,2180393
"22.02.2023";-0,2072635;0,1598736;0,2687919;0,07616276;-0,00357362;0,06604227;0,180294;0,07856142;0,1537356;0,257924
"22.02.2023";-0,2963124;0,08566617;0,1488467;-0,02907651;-0,0971199;-0,0384199;0,05960802;-0,003837875;0,07225522;0,1593844
"22.02.2023";-0,4233042;-0,02016033;-0,02835513;-0,184109;-0,2380395;-0,1558448;-0,07014108;-0,06824125;0,000733075;0,07170317
"22.02.2023";-0,4447764;-0,03805383;-0,07283877;-0,2242084;-0,2775088;-0,1823136;-0,1022125;-0,08344831;-0,01995158;0,04319953
"22.02.2023";-0,4634364;-0,05360387;-0,1083004;-0,2570768;-0,3067251;-0,2083234;-0,1283574;-0,1011716;-0,04344962;0,01272567
"22.02.2023";-0,4665718;-0,05621668;-0,1203671;-0,2656395;-0,3143364;-0,2159163;-0,1380472;-0,1068024;-0,05550794;-0,00069471
"22.02.2023";-0,401563;-0,002042726;-0,06884138;-0,2170755;-0,2712933;-0,1730266;-0,1102679;-0,07749698;-0,03980689;0,01186877
"22.02.2023";-0,3495697;0,04128506;-0,01666618;-0,1731001;-0,2320792;-0,1351704;-0,07356217;-0,04842084;-0,0205296;0,02783279
"22.02.2023";-0,3196636;0,06620682;0,01720816;-0,1437846;-0,206021;-0,1238716;-0,05876476;-0,05367645;-0,02773582;0,01844863
"22.02.2023";-0,2859713;0,09428377;0,06255482;-0,1048558;-0,1714176;-0,08058852;-0,01055836;-0,02116757;0,009845383;0,06180163
"22.02.2023";-0,1535006;0,2046759;0,2563369;0,0614766;-0,02356657;0,0650202;0,1617239;0,07179456;0,1187884;0,19169
"22.02.2023";-0,05239831;0,2889279;0,4323719;0,2124254;0,1106101;0,1737085;0,2987036;0,1365528;0,1999116;0,284711
"22.02.2023";-0,09629833;0,2523445;0,4270074;0,2035722;0,1033563;0,1814071;0,3132772;0,16277;0,2494287;0,3403715
"22.02.2023";-0,226797;0,1435957;0,2704175;0,06364931;-0,02012579;0,06253035;0,1866949;0,09029081;0,1837045;0,2558027
"22.02.2023";-0,4680158;-0,05742005;-0,05760041;-0,2253356;-0,277292;-0,1901004;-0,08609901;-0,08453095;0,006505458;0,04164352
"22.02.2023";-0,5767234;-0,1480097;-0,1909353;-0,343052;-0,3818293;-0,2884767;-0,1854422;-0,1614413;-0,05358549;-0,03187292
"22.02.2023";-0,6295531;-0,1920345;-0,2434436;-0,3897364;-0,4233801;-0,3367738;-0,2307783;-0,1966224;-0,08031443;-0,06901056
"22.02.2023";-0,6242402;-0,187607;-0,2593623;-0,399971;-0,4324691;-0,3523772;-0,2554702;-0,2209355;-0,1030796;-0,1044949
"22.02.2023";-0,5910682;-0,1599637;-0,2256719;-0,3626874;-0,3992917;-0,3261985;-0,2441282;-0,2164637;-0,09034869;-0,09610967
"22.02.2023";-0,526466;-0,1061285;-0,1662704;-0,3037381;-0,3469837;-0,2510617;-0,1866148;-0,1703846;-0,02640007;-0,03193642
"22.02.2023";-0,449006;-0,04157855;-0,08415753;-0,2254031;-0,2773521;-0,1812698;-0,1446252;-0,1465151;0,01951297;0,01057283
"22.02.2023";-0,3595411;0,03297554;0,01252089;-0,1373638;-0,1989923;-0,09455673;-0,07481835;-0,09641664;0,07479876;0,06844404
"22.02.2023";-0,2278431;0,1427239;0,1728879;0,003272972;-0,07782923;0,05003636;0,07124154;-0,0006032969;0,1824954;0,1906193
