RIS-RIS-QI01_TT.RIS-RIS-QI01_TT VERDI:Value;Y;IPU-IPU-FB18.IPU-IPU-FB18 VERDI:Value;Y;SAN-SAN3-FB01.SAN-SAN3-FB01 VERDI:Value;Y;SAN4-ANL1-QI02.SAN4-ANL1-QI02 VERDI:Value;Y;SAN4-ANL1-QI01.SAN4-ANL1-QI01 VERDI:Value;Y;SAN-SAN3-ML01.SAN-SAN3-ML01 STILLING:Value;Y;POL_FT04.POL_FT04 VERDI:Value;Y;IPU_LT01.IPU_LT01 VERDI:Value;Y;PHA5-SED5-QI11.Value;Y;PHA5-SED5-QI01.Value;Y
2023-02-23 06:32:00;7,649880679400762;2023-02-23 06:32:00;2778,02359379069;2023-02-23 06:32:00;528,6546850646972;2023-02-23 06:32:00;174,85496185175577;2023-02-23 06:32:00;7,806877456156413;2023-02-23 06:32:00;34,900001525878906;2023-02-23 06:32:00;2,851397643184662;2023-02-23 06:32:00;2,4987700891772904;2023-02-23 06:32:00;17,8576336;2023-02-23 06:32:00;14,843626856816666
2023-02-23 06:33:00;7,65026330947876;2023-02-23 06:33:00;2776,4880006998696;2023-02-23 06:33:00;546,5313864817301;2023-02-23 06:33:00;177,9792761116028;2023-02-23 06:33:00;7,810160655212402;2023-02-23 06:33:00;34,900001525878906;2023-02-23 06:33:00;2,9220739313999813;2023-02-23 06:33:00;2,49895264484485;2023-02-23 06:33:00;17,852345045819998;2023-02-23 06:33:00;14,658908891911667
2023-02-23 06:34:00;7,65026330947876;2023-02-23 06:34:00;2786,5169252075193;2023-02-23 06:34:00;561,1815157491048;2023-02-23 06:34:00;184,0134448951721;2023-02-23 06:34:00;7,813339905293782;2023-02-23 06:34:00;34,900001525878906;2023-02-23 06:34:00;2,9998371864199638;2023-02-23 06:34:00;2,501193672386805;2023-02-23 06:34:00;17,857004811000003;2023-02-23 06:34:00;14,619722579550002
2023-02-23 06:35:00;7,651317569732666;2023-02-23 06:35:00;2780,5177638305663;2023-02-23 06:35:00;571,5325323771159;2023-02-23 06:35:00;189,34261578826903;2023-02-23 06:35:00;7,813574005635579;2023-02-23 06:35:00;34,900001525878906;2023-02-23 06:35:00;3,078621472668648;2023-02-23 06:35:00;2,5026455605189004;2023-02-23 06:35:00;17,842890761840003;2023-02-23 06:35:00;14,656225377515002
2023-02-23 06:36:00;7,656231426239014;2023-02-23 06:36:00;2778,654071089681;2023-02-23 06:36:00;580,5925370168051;2023-02-23 06:36:00;191,02482376505534;2023-02-23 06:36:00;7,811281596374512;2023-02-23 06:36:00;34,900001525878906;2023-02-23 06:36:00;3,149268836549918;2023-02-23 06:36:00;2,5051644231836;2023-02-23 06:36:00;17,784672800761665;2023-02-23 06:36:00;14,295117647049999
2023-02-23 06:37:00;7,662992103115718;2023-02-23 06:37:00;2776,458792541504;2023-02-23 06:37:00;581,2971106994629;2023-02-23 06:37:00;192,72603168055215;2023-02-23 06:37:00;7,812331000264486;2023-02-23 06:37:00;34,900001525878906;2023-02-23 06:37:00;3,1575334088921547;2023-02-23 06:37:00;2,506348786731561;2023-02-23 06:37:00;17,78439;2023-02-23 06:37:00;14,540210067928333
2023-02-23 06:38:00;7,665061930243175;2023-02-23 06:38:00;2776,544530183919;2023-02-23 06:38:00;573,3794302256266;2023-02-23 06:38:00;196,71365832316081;2023-02-23 06:38:00;7,815167104593913;2023-02-23 06:38:00;34,900001525878906;2023-02-23 06:38:00;3,1619493174910547;2023-02-23 06:38:00;2,504930995217959;2023-02-23 06:38:00;17,78439;2023-02-23 06:38:00;14,428836253225
2023-02-23 06:39:00;7,673609733581543;2023-02-23 06:39:00;2779,9065674397784;2023-02-23 06:39:00;562,2165187917074;2023-02-23 06:39:00;195,42579019419352;2023-02-23 06:39:00;7,814256185404459;2023-02-23 06:39:00;34,900001525878906;2023-02-23 06:39:00;3,130194706082344;2023-02-23 06:39:00;2,509883740846316;2023-02-23 06:39:00;17,78439;2023-02-23 06:39:00;14,287552301806665
2023-02-23 06:40:00;7,674756240844727;2023-02-23 06:40:00;2772,752699194336;2023-02-23 06:40:00;542,8221352549235;2023-02-23 06:40:00;192,80390338592528;2023-02-23 06:40:00;7,812572580464681;2023-02-23 06:40:00;34,900001525878906;2023-02-23 06:40:00;2,929829445552826;2023-02-23 06:40:00;2,5127744340062144;2023-02-23 06:40:00;17,78439;2023-02-23 06:40:00;14,735292245484999
2023-02-23 06:41:00;7,683836410522461;2023-02-23 06:41:00;2780,073365608724;2023-02-23 06:41:00;524,9758646962483;2023-02-23 06:41:00;187,6385133855184;2023-02-23 06:41:00;7,811178661600748;2023-02-23 06:41:00;34,900001525878906;2023-02-23 06:41:00;2,8972017735560733;2023-02-23 06:41:00;2,5132503566265108;2023-02-23 06:41:00;17,78439;2023-02-23 06:41:00;14,657856975913333
2023-02-23 06:42:00;7,68922541809082;2023-02-23 06:42:00;2782,605258194987;2023-02-23 06:42:00;506,01225579630534;2023-02-23 06:42:00;183,12263980127972;2023-02-23 06:42:00;7,812772393290202;2023-02-23 06:42:00;34,900001525878906;2023-02-23 06:42:00;2,8254508996486662;2023-02-23 06:42:00;2,508449561488628;2023-02-23 06:42:00;17,78439;2023-02-23 06:42:00;14,076360829443331
2023-02-23 06:43:00;7,694529357910156;2023-02-23 06:43:00;2769,4604684773763;2023-02-23 06:43:00;487,37639828796387;2023-02-23 06:43:00;178,02341816279093;2023-02-23 06:43:00;7,814030518086751;2023-02-23 06:43:00;34,900001525878906;2023-02-23 06:43:00;2,6984420124014217;2023-02-23 06:43:00;2,5009383734464645;2023-02-23 06:43:00;17,78439;2023-02-23 06:43:00;14,265163568726667
2023-02-23 06:44:00;7,695582389831543;2023-02-23 06:44:00;2780,035682963053;2023-02-23 06:44:00;473,7065788757324;2023-02-23 06:44:00;173,69908811620076;2023-02-23 06:44:00;7,810884743754069;2023-02-23 06:44:00;34,900001525878906;2023-02-23 06:44:00;2,6397965823491414;2023-02-23 06:44:00;2,4960359194278716;2023-02-23 06:44:00;17,78439;2023-02-23 06:44:00;14,772108363043335
2023-02-23 06:45:00;7,698696833451589;2023-02-23 06:45:00;2777,270806262207;2023-02-23 06:45:00;465,04248737335206;2023-02-23 06:45:00;167,58919219233195;2023-02-23 06:45:00;7,8069881830851235;2023-02-23 06:45:00;34,900001525878906;2023-02-23 06:45:00;2,546001951678594;2023-02-23 06:45:00;2,4960812804937365;2023-02-23 06:45:00;17,777276090146664;2023-02-23 06:45:00;14,742828117513332
2023-02-23 06:46:00;7,706692820294698;2023-02-23 06:46:00;2773,9838423665365;2023-02-23 06:46:00;464,61024693603514;2023-02-23 06:46:00;172,2694990369161;2023-02-23 06:46:00;7,803845541890462;2023-02-23 06:46:00;34,900001525878906;2023-02-23 06:46:00;2,5420861363013585;2023-02-23 06:46:00;2,5017576690793035;2023-02-23 06:46:00;17,7241173;2023-02-23 06:46:00;14,609278520648333
2023-02-23 06:47:00;7,7066910349448525;2023-02-23 06:47:00;2776,5683139485677;2023-02-23 06:47:00;470,5305376413981;2023-02-23 06:47:00;167,0877512804667;2023-02-23 06:47:00;7,802777173360189;2023-02-23 06:47:00;34,900001525878906;2023-02-23 06:47:00;2,5563435277263324;2023-02-23 06:47:00;2,5053548659086227;2023-02-23 06:47:00;17,7241173;2023-02-23 06:47:00;14,334206372558333
2023-02-23 06:48:00;7,705915399622917;2023-02-23 06:48:00;2772,475931998698;2023-02-23 06:48:00;483,69225433705645;2023-02-23 06:48:00;161,09996833496095;2023-02-23 06:48:00;7,804292135111491;2023-02-23 06:48:00;34,900001525878906;2023-02-23 06:48:00;2,610130115989844;2023-02-23 06:48:00;2,5091973941922188;2023-02-23 06:48:00;17,7241173;2023-02-23 06:48:00;14,371026964496668
2023-02-23 06:49:00;7,706292306812604;2023-02-23 06:49:00;2787,6563252970377;2023-02-23 06:49:00;498,73347742818197;2023-02-23 06:49:00;164,47244095052082;2023-02-23 06:49:00;7,805428643290202;2023-02-23 06:49:00;34,900001525878906;2023-02-23 06:49:00;2,6491168543338777;2023-02-23 06:49:00;2,524662697950999;2023-02-23 06:49:00;17,7241173;2023-02-23 06:49:00;14,056670704523336
2023-02-23 06:50:00;7,7062974644899365;2023-02-23 06:50:00;2813,267669474284;2023-02-23 06:50:00;515,2889154769897;2023-02-23 06:50:00;166,1079136197408;2023-02-23 06:50:00;7,807262140401204;2023-02-23 06:50:00;34,900001525878906;2023-02-23 06:50:00;2,7600548317313196;2023-02-23 06:50:00;2,544040949257215;2023-02-23 06:50:00;17,7241173;2023-02-23 06:50:00;14,191695441165
2023-02-23 06:51:00;7,706692621922493;2023-02-23 06:51:00;2826,253523156738;2023-02-23 06:51:00;526,4226275543213;2023-02-23 06:51:00;164,83519681015014;2023-02-23 06:51:00;7,809592000834147;2023-02-23 06:51:00;34,900001525878906;2023-02-23 06:51:00;2,875032117974758;2023-02-23 06:51:00;2,55707900078694;2023-02-23 06:51:00;17,7241173;2023-02-23 06:51:00;14,305145063223332
2023-02-23 06:52:00;7,7062889344851175;2023-02-23 06:52:00;2835,9294907958983;2023-02-23 06:52:00;532,0346674275717;2023-02-23 06:52:00;165,23992347691853;2023-02-23 06:52:00;7,811296008809408;2023-02-23 06:52:00;34,900001525878906;2023-02-23 06:52:00;2,8632358368039132;2023-02-23 06:52:00;2,570034292972088;2023-02-23 06:52:00;17,7241173;2023-02-23 06:52:00;14,503689856946666
2023-02-23 06:53:00;7,7070897630771;2023-02-23 06:53:00;2838,7833682210285;2023-02-23 06:53:00;537,7640586914063;2023-02-23 06:53:00;167,39236446889242;2023-02-23 06:53:00;7,814818793233235;2023-02-23 06:53:00;34,900001525878906;2023-02-23 06:53:00;2,9059879058480265;2023-02-23 06:53:00;2,581831594479084;2023-02-23 06:53:00;17,7241173;2023-02-23 06:53:00;14,36531118821
2023-02-23 06:54:00;7,706689051222801;2023-02-23 06:54:00;2861,4208583292643;2023-02-23 06:54:00;537,1777995310465;2023-02-23 06:54:00;168,86558461914063;2023-02-23 06:54:00;7,81698219350179;2023-02-23 06:54:00;34,900001525878906;2023-02-23 06:54:00;2,954618769331773;2023-02-23 06:54:00;2,588545773990949;2023-02-23 06:54:00;17,7241173;2023-02-23 06:54:00;14,404359908836664
2023-02-23 06:55:00;7,707086390749613;2023-02-23 06:55:00;2858,4432322184243;2023-02-23 06:55:00;531,3309046173096;2023-02-23 06:55:00;166,8570015393575;2023-02-23 06:55:00;7,815636986796061;2023-02-23 06:55:00;34,900001525878906;2023-02-23 06:55:00;2,902295423042774;2023-02-23 06:55:00;2,579979525109132;2023-02-23 06:55:00;17,70154951306333;2023-02-23 06:55:00;14,166751505608334
2023-02-23 06:56:00;7,705682709026337;2023-02-23 06:56:00;2867,3419079996743;2023-02-23 06:56:00;520,8128088053386;2023-02-23 06:56:00;170,49634484024048;2023-02-23 06:56:00;7,814644881693522;2023-02-23 06:56:00;34,900001525878906;2023-02-23 06:56:00;2,823690035736561;2023-02-23 06:56:00;2,5805256858547527;2023-02-23 06:56:00;17,5135422;2023-02-23 06:56:00;14,395545600606667
2023-02-23 06:57:00;7,707484722137451;2023-02-23 06:57:00;2859,8951774495445;2023-02-23 06:57:00;505,69392958424885;2023-02-23 06:57:00;170,75423051935832;2023-02-23 06:57:00;7,809227628072103;2023-02-23 06:57:00;34,900001525878906;2023-02-23 06:57:00;2,8176793687502544;2023-02-23 06:57:00;2,578670556708177;2023-02-23 06:57:00;17,5135422;2023-02-23 06:57:00;14,405672446504997
2023-02-23 06:58:00;7,706687860989571;2023-02-23 06:58:00;2859,8973613850912;2023-02-23 06:58:00;499,0384766504923;2023-02-23 06:58:00;168,6655329460144;2023-02-23 06:58:00;7,803893175760905;2023-02-23 06:58:00;34,900001525878906;2023-02-23 06:58:00;2,7716779466191928;2023-02-23 06:58:00;2,5755873585859934;2023-02-23 06:58:00;17,516174077536665;2023-02-23 06:58:00;14,306637954623334
2023-02-23 06:59:00;7,707087779355049;2023-02-23 06:59:00;2853,3213006876626;2023-02-23 06:59:00;496,0303831822713;2023-02-23 06:59:00;168,51473687871297;2023-02-23 06:59:00;7,79792074432373;2023-02-23 06:59:00;34,900001525878906;2023-02-23 06:59:00;2,7167393246650695;2023-02-23 06:59:00;2,5698272073348365;2023-02-23 06:59:00;17,5135422;2023-02-23 06:59:00;14,156343061620001
2023-02-23 07:00:00;7,709093293491999;2023-02-23 07:00:00;2855,495208247884;2023-02-23 07:00:00;497,27259219970705;2023-02-23 07:00:00;173,91630039927165;2023-02-23 07:00:00;7,7917543993473055;2023-02-23 07:00:00;34,900001525878906;2023-02-23 07:00:00;2,709284906244278;2023-02-23 07:00:00;2,564428787298997;2023-02-23 07:00:00;17,516174077536665;2023-02-23 07:00:00;14,008065665549998
2023-02-23 07:01:00;7,710606792449951;2023-02-23 07:01:00;2844,013281644694;2023-02-23 07:01:00;502,9127720026652;2023-02-23 07:01:00;182,7594050664266;2023-02-23 07:01:00;7,782466780344645;2023-02-23 07:01:00;34,900001525878906;2023-02-23 07:01:00;2,7917495911796886;2023-02-23 07:01:00;2,5576496208628017;2023-02-23 07:01:00;17,5135422;2023-02-23 07:01:00;14,140351966126667
2023-02-23 07:02:00;7,715932842254639;2023-02-23 07:02:00;2843,6348056437173;2023-02-23 07:02:00;515,9338536870321;2023-02-23 07:02:00;188,5719109914144;2023-02-23 07:02:00;7,776096718112628;2023-02-23 07:02:00;34,900001525878906;2023-02-23 07:02:00;2,7849496269186336;2023-02-23 07:02:00;2,556644585879644;2023-02-23 07:02:00;17,5135422;2023-02-23 07:02:00;14,05096346923
2023-02-23 07:03:00;7,718800449371338;2023-02-23 07:03:00;2849,5006524943033;2023-02-23 07:03:00;533,2643038655599;2023-02-23 07:03:00;191,28493732045493;2023-02-23 07:03:00;7,7689893961588545;2023-02-23 07:03:00;34,900001525878906;2023-02-23 07:03:00;2,9824470616738004;2023-02-23 07:03:00;2,5575009338935217;2023-02-23 07:03:00;17,5135422;2023-02-23 07:03:00;13,99757471241667
2023-02-23 07:04:00;7,729075908660889;2023-02-23 07:04:00;2863,1229771565754;2023-02-23 07:04:00;553,5009376281738;2023-02-23 07:04:00;187,30619890696207;2023-02-23 07:04:00;7,762599536132813;2023-02-23 07:04:00;34,900001525878906;2023-02-23 07:04:00;2,9672199448108674;2023-02-23 07:04:00;2,568702340253194;2023-02-23 07:04:00;17,5135422;2023-02-23 07:04:00;13,7843919758
2023-02-23 07:05:00;7,729457378387451;2023-02-23 07:05:00;2864,906104040527;2023-02-23 07:05:00;569,974870707194;2023-02-23 07:05:00;185,89787664057414;2023-02-23 07:05:00;7,760441815185547;2023-02-23 07:05:00;34,900001525878906;2023-02-23 07:05:00;3,0764306274533273;2023-02-23 07:05:00;2,5806303805152577;2023-02-23 07:05:00;17,480954656633337;2023-02-23 07:05:00;13,843848772989997
2023-02-23 07:06:00;7,729457378387451;2023-02-23 07:06:00;2876,8938667073567;2023-02-23 07:06:00;580,8120008422851;2023-02-23 07:06:00;190,5875867474874;2023-02-23 07:06:00;7,760940303548177;2023-02-23 07:06:00;34,900001525878906;2023-02-23 07:06:00;3,0799650726358094;2023-02-23 07:06:00;2,5893089040637016;2023-02-23 07:06:00;17,28542;2023-02-23 07:06:00;13,881339466950001
2023-02-23 07:07:00;7,729074001312256;2023-02-23 07:07:00;2898,347571476237;2023-02-23 07:07:00;589,0688769195557;2023-02-23 07:07:00;188,03488667170205;2023-02-23 07:07:00;7,760196030680339;2023-02-23 07:07:00;34,900001525878906;2023-02-23 07:07:00;3,20278436306715;2023-02-23 07:07:00;2,5949825477878252;2023-02-23 07:07:00;17,28542;2023-02-23 07:07:00;13,739974034806666
2023-02-23 07:08:00;7,729457378387451;2023-02-23 07:08:00;2895,908224568685;2023-02-23 07:08:00;590,5913807423909;2023-02-23 07:08:00;186,29346972579955;2023-02-23 07:08:00;7,76251416422526;2023-02-23 07:08:00;34,900001525878906;2023-02-23 07:08:00;3,2499597953279813;2023-02-23 07:08:00;2,5991243464628857;2023-02-23 07:08:00;17,28542;2023-02-23 07:08:00;13,772873529893333
2023-02-23 07:09:00;7,729457378387451;2023-02-23 07:09:00;2893,130953942871;2023-02-23 07:09:00;584,9272550465902;2023-02-23 07:09:00;189,34939443308514;2023-02-23 07:09:00;7,764350355021159;2023-02-23 07:09:00;34,900001525878906;2023-02-23 07:09:00;3,1704353202700615;2023-02-23 07:09:00;2,5939702290733657;2023-02-23 07:09:00;17,28542;2023-02-23 07:09:00;13,693645964875003
2023-02-23 07:10:00;7,729072856903076;2023-02-23 07:10:00;2897,1350607828776;2023-02-23 07:10:00;571,9091643839519;2023-02-23 07:10:00;187,2123846458435;2023-02-23 07:10:00;7,766294379679362;2023-02-23 07:10:00;34,900001525878906;2023-02-23 07:10:00;3,175452303266525;2023-02-23 07:10:00;2,5910924707810086;2023-02-23 07:10:00;17,28542;2023-02-23 07:10:00;13,686460107943335
2023-02-23 07:11:00;7,728696346282959;2023-02-23 07:11:00;2900,902418778483;2023-02-23 07:11:00;554,5097725718181;2023-02-23 07:11:00;184,0330420928955;2023-02-23 07:11:00;7,767451255289713;2023-02-23 07:11:00;34,900001525878906;2023-02-23 07:11:00;3,0710887969692546;2023-02-23 07:11:00;2,581763679846128;2023-02-23 07:11:00;17,282205966739998;2023-02-23 07:11:00;13,820123240553336
2023-02-23 07:12:00;7,729077434539795;2023-02-23 07:12:00;2880,3335190348307;2023-02-23 07:12:00;540,1828038401286;2023-02-23 07:12:00;177,07124126764933;2023-02-23 07:12:00;7,768002216593424;2023-02-23 07:12:00;34,900001525878906;2023-02-23 07:12:00;2,9927419310808183;2023-02-23 07:12:00;2,573519106046359;2023-02-23 07:12:00;17,282111258326665;2023-02-23 07:12:00;13,832458483193333
2023-02-23 07:13:00;7,729457378387451;2023-02-23 07:13:00;2871,836965218099;2023-02-23 07:13:00;527,975022269694;2023-02-23 07:13:00;172,62749939371744;2023-02-23 07:13:00;7,767186211140951;2023-02-23 07:13:00;34,900001525878906;2023-02-23 07:13:00;2,9132548104683558;2023-02-23 07:13:00;2,568951770611604;2023-02-23 07:13:00;17,28542;2023-02-23 07:13:00;13,72586798637
2023-02-23 07:14:00;7,729072856903076;2023-02-23 07:14:00;2875,256523474121;2023-02-23 07:14:00;519,3093024464926;2023-02-23 07:14:00;166,35526159362794;2023-02-23 07:14:00;7,765768176269531;2023-02-23 07:14:00;34,900001525878906;2023-02-23 07:14:00;2,820966173795859;2023-02-23 07:14:00;2,565524292588234;2023-02-23 07:14:00;17,28542;2023-02-23 07:14:00;13,657286975449999
2023-02-23 07:15:00;7,729457378387451;2023-02-23 07:15:00;2881,236497721354;2023-02-23 07:15:00;516,8945344543457;2023-02-23 07:15:00;160,21412488632203;2023-02-23 07:15:00;7,763078277587891;2023-02-23 07:15:00;34,900001525878906;2023-02-23 07:15:00;2,8700075506329537;2023-02-23 07:15:00;2,5737732114632923;2023-02-23 07:15:00;17,262074529499998;2023-02-23 07:15:00;13,823523350413332
2023-02-23 07:16:00;7,729457378387451;2023-02-23 07:16:00;2896,51980398763;2023-02-23 07:16:00;521,3273905782064;2023-02-23 07:16:00;155,78579658762615;2023-02-23 07:16:00;7,761973669433594;2023-02-23 07:16:00;34,900001525878906;2023-02-23 07:16:00;2,829711856675148;2023-02-23 07:16:00;2,5826753760417303;2023-02-23 07:16:00;17,190815;2023-02-23 07:16:00;14,42753278497167
2023-02-23 07:17:00;7,728692531585693;2023-02-23 07:17:00;2908,210880541992;2023-02-23 07:17:00;537,5897922139486;2023-02-23 07:17:00;154,79652975438435;2023-02-23 07:17:00;7,761845797729492;2023-02-23 07:17:00;34,900001525878906;2023-02-23 07:17:00;2,8574203834374745;2023-02-23 07:17:00;2,5885227919061977;2023-02-23 07:17:00;17,190815;2023-02-23 07:17:00;15,995852504324997
2023-02-23 07:18:00;7,729457378387451;2023-02-23 07:18:00;2928,1590650553385;2023-02-23 07:18:00;556,095194309489;2023-02-23 07:18:00;154,45480275090534;2023-02-23 07:18:00;7,760940659586589;2023-02-23 07:18:00;34,900001525878906;2023-02-23 07:18:00;3,0158995667099955;2023-02-23 07:18:00;2,596467701637745;2023-02-23 07:18:00;17,190815;2023-02-23 07:18:00;15,231123199136666
2023-02-23 07:19:00;7,729075145721436;2023-02-23 07:19:00;2935,715861376953;2023-02-23 07:19:00;575,3919229125977;2023-02-23 07:19:00;159,0593197031657;2023-02-23 07:19:00;7,76199343363444;2023-02-23 07:19:00;34,900001525878906;2023-02-23 07:19:00;3,1160134500662484;2023-02-23 07:19:00;2,6062514021436374;2023-02-23 07:19:00;17,190815;2023-02-23 07:19:00;14,935103383335
2023-02-23 07:20:00;7,729457378387451;2023-02-23 07:20:00;2940,181207889811;2023-02-23 07:20:00;592,0362653015137;2023-02-23 07:20:00;159,09834749704996;2023-02-23 07:20:00;7,766908471679687;2023-02-23 07:20:00;34,900001525878906;2023-02-23 07:20:00;3,2012698703805604;2023-02-23 07:20:00;2,6154177576740585;2023-02-23 07:20:00;17,190815;2023-02-23 07:20:00;15,039050100058333
2023-02-23 07:21:00;7,729457378387451;2023-02-23 07:21:00;2944,612738553874;2023-02-23 07:21:00;599,3304975494385;2023-02-23 07:21:00;160,31961153361001;2023-02-23 07:21:00;7,770739317830404;2023-02-23 07:21:00;34,900001525878906;2023-02-23 07:21:00;3,1920512167016666;2023-02-23 07:21:00;2,6232362146695456;2023-02-23 07:21:00;17,190815;2023-02-23 07:21:00;15,32285456889667
2023-02-23 07:22:00;7,729457378387451;2023-02-23 07:22:00;2944,897008679199;2023-02-23 07:22:00;602,2073905334472;2023-02-23 07:22:00;168,58650005442303;2023-02-23 07:22:00;7,770684475708008;2023-02-23 07:22:00;34,900001525878906;2023-02-23 07:22:00;3,3406480640808742;2023-02-23 07:22:00;2,6210755651752153;2023-02-23 07:22:00;17,190815;2023-02-23 07:22:00;15,699287189433333
2023-02-23 07:23:00;7,7290770530700685;2023-02-23 07:23:00;2948,2361132039387;2023-02-23 07:23:00;598,8314934000651;2023-02-23 07:23:00;174,69666872533162;2023-02-23 07:23:00;7,772881873941421;2023-02-23 07:23:00;34,900001525878906;2023-02-23 07:23:00;3,2898709257801375;2023-02-23 07:23:00;2,620771813718478;2023-02-23 07:23:00;17,190815;2023-02-23 07:23:00;14,84961101750667
2023-02-23 07:24:00;7,72869291305542;2023-02-23 07:24:00;2948,4558802124025;2023-02-23 07:24:00;586,9595540008545;2023-02-23 07:24:00;182,21957059529623;2023-02-23 07:24:00;7,771890810648601;2023-02-23 07:24:00;34,900001525878906;2023-02-23 07:24:00;3,2200270294507343;2023-02-23 07:24:00;2,614239983089765;2023-02-23 07:24:00;17,190815;2023-02-23 07:24:00;14,990562892576667
2023-02-23 07:25:00;7,728697681427002;2023-02-23 07:25:00;2946,6824474487303;2023-02-23 07:25:00;565,5581794342041;2023-02-23 07:25:00;188,4412289891561;2023-02-23 07:25:00;7,771904639093081;2023-02-23 07:25:00;34,900001525878906;2023-02-23 07:25:00;3,139781837550799;2023-02-23 07:25:00;2,6043575879653296;2023-02-23 07:25:00;17,15698394385;2023-02-23 07:25:00;14,895480822096667
2023-02-23 07:26:00;7,72832555770874;2023-02-23 07:26:00;2942,8136751505535;2023-02-23 07:26:00;537,6038411315918;2023-02-23 07:26:00;192,32809974797567;2023-02-23 07:26:00;7,770148993937174;2023-02-23 07:26:00;34,900001525878906;2023-02-23 07:26:00;2,9784649440725643;2023-02-23 07:26:00;2,600508833173911;2023-02-23 07:26:00;16,98024;2023-02-23 07:26:00;15,091215622423332
2023-02-23 07:27:00;7,729073238372803;2023-02-23 07:27:00;2955,600087105306;2023-02-23 07:27:00;506,2696804128011;2023-02-23 07:27:00;197,1604962557475;2023-02-23 07:27:00;7,76911349995931;2023-02-23 07:27:00;34,900001525878906;2023-02-23 07:27:00;2,8337296028375625;2023-02-23 07:27:00;2,6044777516206103;2023-02-23 07:27:00;16,98024;2023-02-23 07:27:00;14,812538143145002
2023-02-23 07:28:00;7,718972904205322;2023-02-23 07:28:00;2946,887560168457;2023-02-23 07:28:00;477,3226975591024;2023-02-23 07:28:00;200,09983898239136;2023-02-23 07:28:00;7,768569802856446;2023-02-23 07:28:00;34,900001525878906;2023-02-23 07:28:00;2,72376300299565;2023-02-23 07:28:00;2,604227704222997;2023-02-23 07:28:00;16,98024;2023-02-23 07:28:00;14,656538084466666
2023-02-23 07:29:00;7,717308223724365;2023-02-23 07:29:00;2954,9511267781577;2023-02-23 07:29:00;456,343731930542;2023-02-23 07:29:00;198,34061881891887;2023-02-23 07:29:00;7,76846497294108;2023-02-23 07:29:00;34,900001525878906;2023-02-23 07:29:00;2,4463295965751013;2023-02-23 07:29:00;2,6061812579790753;2023-02-23 07:29:00;16,98024;2023-02-23 07:29:00;14,856554399485
2023-02-23 07:30:00;7,716959377288818;2023-02-23 07:30:00;2959,0408374064127;2023-02-23 07:30:00;449,06668735605876;2023-02-23 07:30:00;195,03537346420288;2023-02-23 07:30:00;7,770627127329509;2023-02-23 07:30:00;34,900001525878906;2023-02-23 07:30:00;2,481022794576486;2023-02-23 07:30:00;2,606870397289594;2023-02-23 07:30:00;16,98024;2023-02-23 07:30:00;14,847595940376666
2023-02-23 07:31:00;7,718013286590576;2023-02-23 07:31:00;2962,113081673177;2023-02-23 07:31:00;456,785867048645;2023-02-23 07:31:00;194,00356200663248;2023-02-23 07:31:00;7,771327362060547;2023-02-23 07:31:00;34,900001525878906;2023-02-23 07:31:00;2,451284193042914;2023-02-23 07:31:00;2,6038340331991514;2023-02-23 07:31:00;16,98024;2023-02-23 07:31:00;14,671991522415
2023-02-23 07:32:00;7,715559078216553;2023-02-23 07:32:00;2960,9654717203775;2023-02-23 07:32:00;478,6467388870239;2023-02-23 07:32:00;190,31909486643474;2023-02-23 07:32:00;7,771619913736979;2023-02-23 07:32:00;34,900001525878906;2023-02-23 07:32:00;2,5654680861353873;2023-02-23 07:32:00;2,601206395149231;2023-02-23 07:32:00;16,98024;2023-02-23 07:32:00;14,909885531528335
2023-02-23 07:33:00;7,717311908721924;2023-02-23 07:33:00;2960,5658721557616;2023-02-23 07:33:00;509,79353008321124;2023-02-23 07:33:00;190,18844604492188;2023-02-23 07:33:00;7,772014617919922;2023-02-23 07:33:00;34,900001525878906;2023-02-23 07:33:00;2,658850961236159;2023-02-23 07:33:00;2,594227917718887;2023-02-23 07:33:00;16,98024;2023-02-23 07:33:00;14,670229186366667
2023-02-23 07:34:00;7,716956043243409;2023-02-23 07:34:00;2955,0559122924806;2023-02-23 07:34:00;542,0050412882487;2023-02-23 07:34:00;190,18844604492188;2023-02-23 07:34:00;7,772014617919922;2023-02-23 07:34:00;34,900001525878906;2023-02-23 07:34:00;2,87739865026474;2023-02-23 07:34:00;2,5899822773853938;2023-02-23 07:34:00;16,98024;2023-02-23 07:34:00;14,525346983386665
2023-02-23 07:35:00;7,717142749786377;2023-02-23 07:35:00;2953,4996240152996;2023-02-23 07:35:00;577,8215441579183;2023-02-23 07:35:00;190,18844604492188;2023-02-23 07:35:00;7,772014617919922;2023-02-23 07:35:00;34,900001525878906;2023-02-23 07:35:00;3,0223954872131347;2023-02-23 07:35:00;2,5928249282042186;2023-02-23 07:35:00;16,947939314671665;2023-02-23 07:35:00;14,542584737710001
2023-02-23 07:36:00;7,718013286590576;2023-02-23 07:36:00;2964,2431611165366;2023-02-23 07:36:00;591,9842433186849;2023-02-23 07:36:00;190,18844604492188;2023-02-23 07:36:00;7,772014617919922;2023-02-23 07:36:00;34,900001525878906;2023-02-23 07:36:00;3,2576863299449283;2023-02-23 07:36:00;2,595747178590298;2023-02-23 07:36:00;16,8253613;2023-02-23 07:36:00;14,204210086690003
